order_id,date,day_of_week,pickup_area,delivery_area,distance_km,dabbawala_id,customer_type,tiffin_type,tiffin_weight_kg,delivery_time_min,status,payment_mode,charge_inr,monthly_subscription,customer_feedback,return_reason
DBW01228,2023-12-20,Wednesday,Malad,Churchgate,15.01,DW108,Corporate,Veg,1.12,57,Delivered,Digital,172.43,No,Good,
DBW01229,2022-04-23,Saturday,Malad,Ghatkopar,14.48,DW098,Residential,Veg,2.28,62,Returned,Digital,177.78,Yes,Good,Wrong Address
DBW01230,2022-07-30,Saturday,Andheri,Goregaon,20.68,DW085,Residential,Non-Veg,1.67,70,Delivered,Digital,186.34,No,Good,
DBW01231,2023-08-23,Wednesday,Vikhroli,Bandra,13.78,DW039,Corporate,Non-Veg,2.66,53,Delivered,Cash,113.06,No,Average,
DBW01232,2023-06-20,Tuesday,Bandra,Churchgate,19.43,DW065,Corporate,Mix,1.29,57,Delivered,Cash,164.9,No,Average,
DBW01233,2023-12-10,Sunday,Sion,Worli,5.42,DW082,Hospital,Mix,1.02,25,Delivered,Monthly-Pre-paid,60.8,No,Excellent,
DBW01234,2023-07-02,Sunday,Dadar,Sion,11.7,DW149,Hospital,Non-Veg,1.56,45,Delivered,Monthly-Pre-paid,126.68,No,Good,
DBW01235,2023-04-11,Tuesday,Dadar,Ghatkopar,9.81,DW135,Hospital,Veg,3.25,38,Delivered,Cash,104.57,No,Excellent,
DBW01236,2022-09-10,Saturday,Ghatkopar,Kurla,14.75,DW111,Hospital,Veg,2.22,53,Delivered,Digital,129.15,Yes,Good,
DBW01237,2022-01-04,Tuesday,Kurla,Goregaon,15.75,DW122,School,Mix,2.08,55,Delivered,Monthly-Pre-paid,182.8,Yes,Good,
DBW01238,2022-04-01,Friday,Worli,Lower Parel,14.24,DW122,Residential,Mix,2.09,62,Delivered,Monthly-Pre-paid,153.85,Yes,Excellent,
DBW01239,2022-08-06,Saturday,Worli,Borivali,4.75,DW101,Corporate,Veg,1.56,11,Delivered,Cash,94.39,No,Excellent,
DBW01240,2022-01-30,Sunday,Goregaon,Worli,13.88,DW124,Hospital,Non-Veg,3.16,48,Delivered,Cash,114.03,No,Good,
DBW01241,2023-01-06,Friday,Chembur,Vikhroli,11.47,DW011,Residential,Veg,2.03,57,Delivered,Cash,140.86,No,Good,
DBW01242,2023-07-22,Saturday,Andheri,Kurla,5.05,DW004,Corporate,Veg,1.98,21,Delivered,Digital,68.15,No,nan,
DBW01243,2023-12-05,Tuesday,Lower Parel,Dadar,4.94,DW067,School,Mix,2.29,22,Delivered,Monthly-Pre-paid,63.63,Yes,nan,
DBW01244,2022-12-24,Saturday,Worli,Worli,0.5,DW009,Corporate,Veg,1.16,14,Delivered,Cash,34.36,No,Good,
DBW01245,2023-10-01,Sunday,Bandra,Lower Parel,8.74,DW051,Hospital,Veg,1.36,8,Delivered,Monthly-Pre-paid,89.44,Yes,Good,
DBW01246,2023-12-21,Thursday,Sion,Borivali,1.8,DW030,Residential,Veg,1.68,41,Delivered,Monthly-Pre-paid,42.26,Yes,Good,
DBW01247,2023-09-20,Wednesday,Ghatkopar,Borivali,18.83,DW144,Corporate,Mix,2.3,100,Delayed,Monthly-Pre-paid,194.82,Yes,Good,
DBW01248,2022-12-06,Tuesday,Kurla,Sion,4.61,DW099,Hospital,Mix,1.15,34,Delivered,Digital,37.45,No,Poor,
DBW01249,2022-08-26,Friday,Sion,Andheri,11.09,DW007,Residential,Mix,1.77,58,Delivered,Monthly-Pre-paid,141.2,Yes,Good,
DBW01250,2023-12-15,Friday,Bandra,Borivali,21.15,DW094,Residential,Veg,1.7,99,Delayed,Digital,205.09,No,Good,
DBW01251,2022-06-26,Sunday,Dadar,Lower Parel,7.9,DW110,Residential,Veg,1.01,21,Delivered,Cash,91.53,No,nan,
DBW01252,2022-10-28,Friday,Vikhroli,Malad,9.11,DW049,Corporate,Mix,1.55,42,Delivered,Monthly-Pre-paid,116.94,No,Good,
DBW01253,2022-02-24,Thursday,Thane,Goregaon,19.84,DW133,Corporate,Non-Veg,2.07,70,Delivered,Digital,194.2,No,Good,
DBW01254,2023-08-03,Thursday,Malad,Andheri,0.5,DW146,Corporate,Veg,1.06,14,Delivered,Cash,26.8,No,Poor,
DBW01255,2023-04-20,Thursday,Lower Parel,Chembur,17.0,DW148,Corporate,Veg,2.51,51,Delivered,Digital,154.37,Yes,Good,
DBW01256,2022-03-03,Thursday,Bandra,Vikhroli,11.37,DW014,Corporate,Mix,2.03,43,Delivered,Digital,143.46,Yes,nan,
DBW01257,2022-06-12,Sunday,Malad,Dadar,8.6,DW068,Residential,Mix,1.97,23,Delivered,Monthly-Pre-paid,76.58,Yes,Excellent,
DBW01258,2023-02-10,Friday,Andheri,Lower Parel,14.54,DW117,Corporate,Veg,1.8,54,Delivered,Monthly-Pre-paid,143.38,No,Average,
DBW01259,2023-01-30,Monday,Ghatkopar,Dadar,9.2,DW067,Residential,Non-Veg,1.25,37,Delivered,Cash,82.45,Yes,Excellent,
DBW01260,2023-08-09,Wednesday,Ghatkopar,Bandra,8.36,DW073,Corporate,Non-Veg,1.48,43,Delivered,Digital,104.23,No,Good,
DBW01261,2022-07-14,Thursday,Lower Parel,Andheri,11.46,DW050,Corporate,Non-Veg,1.98,43,Delivered,Monthly-Pre-paid,120.25,Yes,Excellent,
DBW01262,2023-11-07,Tuesday,Churchgate,Bandra,19.4,DW063,School,Non-Veg,1.47,55,Delivered,Digital,166.44,No,Average,
DBW01263,2022-11-21,Monday,Thane,Andheri,9.5,DW105,School,Veg,1.89,43,Delivered,Monthly-Pre-paid,92.93,No,Average,
DBW01264,2023-08-24,Thursday,Goregaon,Borivali,17.46,DW004,Hospital,Non-Veg,1.35,54,Delivered,Monthly-Pre-paid,170.38,No,Good,
DBW01265,2022-06-24,Friday,Chembur,Andheri,4.73,DW120,Corporate,Mix,2.03,40,Delivered,Digital,72.1,No,nan,
DBW01266,2022-01-27,Thursday,Vikhroli,Malad,7.22,DW110,Residential,Mix,2.06,36,Delivered,Monthly-Pre-paid,58.69,Yes,Poor,
DBW01267,2022-02-10,Thursday,Thane,Andheri,9.08,DW021,Corporate,Veg,0.99,38,Delivered,Cash,92.09,Yes,Average,
DBW01268,2022-09-30,Friday,Sion,Vikhroli,5.06,DW116,Residential,Mix,1.83,32,Delivered,Cash,72.88,No,Average,
DBW01269,2023-11-27,Monday,Chembur,Lower Parel,16.36,DW079,Hospital,Non-Veg,1.04,47,Delivered,Monthly-Pre-paid,179.04,No,Excellent,
DBW01270,2022-02-05,Saturday,Vikhroli,Thane,4.56,DW048,Corporate,Veg,0.87,16,Delivered,Cash,79.1,Yes,Good,
DBW01271,2022-09-27,Tuesday,Worli,Sion,5.32,DW069,School,Veg,1.5,30,Delivered,Monthly-Pre-paid,65.73,No,Excellent,
DBW01272,2022-03-21,Monday,Borivali,Lower Parel,16.14,DW078,Residential,Mix,3.2,66,Delivered,Monthly-Pre-paid,174.08,No,Good,
DBW01273,2023-11-12,Sunday,Vikhroli,Chembur,11.34,DW032,Corporate,Non-Veg,2.19,41,Delivered,Monthly-Pre-paid,115.95,Yes,Excellent,
DBW01274,2023-05-08,Monday,Kurla,Churchgate,10.43,DW091,Corporate,Veg,2.5,66,Delayed,Cash,66.63,No,Good,
DBW01275,2023-07-11,Tuesday,Churchgate,Malad,17.62,DW095,Hospital,Mix,2.1,53,Delivered,Cash,192.61,No,Good,
DBW01276,2023-06-05,Monday,Lower Parel,Bandra,9.72,DW056,Residential,Mix,1.9,68,Delayed,Digital,114.61,Yes,Excellent,
DBW01277,2023-04-25,Tuesday,Lower Parel,Worli,16.55,DW070,Corporate,Non-Veg,2.25,57,Delivered,Cash,165.21,No,Excellent,
DBW01278,2023-07-19,Wednesday,Kurla,Thane,3.44,DW093,Corporate,Non-Veg,1.48,24,Delivered,Monthly-Pre-paid,57.62,Yes,Average,
DBW01279,2022-01-06,Thursday,Chembur,Borivali,15.18,DW076,School,Non-Veg,2.04,51,Delivered,Monthly-Pre-paid,156.0,No,Excellent,
DBW01280,2023-09-24,Sunday,Vikhroli,Dadar,6.54,DW066,Corporate,Veg,2.39,27,Delivered,Monthly-Pre-paid,82.42,No,Good,
DBW01281,2023-06-25,Sunday,Andheri,Andheri,0.5,DW144,School,Veg,2.15,25,Delivered,Cash,29.66,Yes,Poor,
DBW01282,2023-06-24,Saturday,Worli,Borivali,4.53,DW132,Residential,Veg,2.42,29,Delivered,Cash,56.47,No,Good,
DBW01283,2022-10-15,Saturday,Bandra,Bandra,0.5,DW057,Corporate,Non-Veg,1.89,8,Delivered,Monthly-Pre-paid,35.15,No,Excellent,
DBW01284,2023-08-08,Tuesday,Borivali,Kurla,4.61,DW108,Corporate,Veg,2.65,30,Delivered,Monthly-Pre-paid,53.62,No,Average,
DBW01285,2022-10-06,Thursday,Churchgate,Vikhroli,8.23,DW122,Residential,Veg,1.7,44,Delivered,Monthly-Pre-paid,78.68,Yes,Average,
DBW01286,2022-02-05,Saturday,Kurla,Lower Parel,10.19,DW017,Corporate,Mix,2.86,46,Delivered,Digital,115.61,Yes,Average,
DBW01287,2023-10-25,Wednesday,Andheri,Thane,7.87,DW089,Corporate,Mix,2.09,46,Delivered,Cash,107.62,No,Good,
DBW01288,2022-06-21,Tuesday,Ghatkopar,Dadar,7.46,DW120,Corporate,Veg,1.61,37,Delivered,Monthly-Pre-paid,77.71,Yes,Average,
DBW01289,2022-03-16,Wednesday,Sion,Thane,3.36,DW009,Hospital,Non-Veg,1.21,24,Delivered,Cash,47.57,Yes,Good,
DBW01290,2023-03-30,Thursday,Borivali,Andheri,12.46,DW051,Residential,Veg,1.4,46,Delivered,Digital,104.26,Yes,Good,
DBW01291,2022-06-20,Monday,Bandra,Churchgate,21.92,DW120,Residential,Mix,1.32,80,Delivered,Digital,185.62,No,Average,
DBW01292,2023-09-19,Tuesday,Thane,Churchgate,11.31,DW141,Corporate,Mix,1.76,46,Delivered,Digital,101.33,Yes,Excellent,
DBW01293,2022-11-20,Sunday,Worli,Borivali,5.41,DW149,Residential,Veg,1.16,39,Delayed,Digital,87.89,Yes,Average,
DBW01294,2022-01-04,Tuesday,Dadar,Churchgate,12.39,DW091,Residential,Veg,2.45,64,Delayed,Cash,103.07,No,Poor,
DBW01295,2023-11-26,Sunday,Lower Parel,Worli,14.62,DW007,Corporate,Veg,1.86,44,Delivered,Digital,153.82,Yes,Good,
DBW01296,2023-01-11,Wednesday,Dadar,Borivali,11.49,DW005,School,Veg,1.84,59,Returned,Cash,117.95,Yes,Excellent,nan
DBW01297,2022-07-11,Monday,Worli,Goregaon,14.31,DW122,Hospital,Non-Veg,1.22,52,Delivered,Cash,153.58,Yes,Average,
DBW01298,2023-05-10,Wednesday,Lower Parel,Malad,13.53,DW111,Corporate,Mix,1.42,63,Delivered,Digital,155.69,Yes,Poor,
DBW01299,2023-01-23,Monday,Sion,Ghatkopar,21.65,DW030,Hospital,Mix,0.69,70,Delivered,Cash,202.75,Yes,Excellent,
DBW01300,2022-01-22,Saturday,Kurla,Worli,10.27,DW020,Residential,Veg,2.61,56,Delayed,Monthly-Pre-paid,129.13,Yes,Average,
DBW01301,2023-07-09,Sunday,Thane,Thane,0.5,DW022,Residential,Non-Veg,1.09,8,Delivered,Digital,57.25,No,Excellent,
DBW01302,2022-10-20,Thursday,Worli,Andheri,15.32,DW132,Corporate,Mix,1.13,47,Delivered,Digital,172.72,Yes,Poor,
DBW01303,2023-05-26,Friday,Goregaon,Vikhroli,13.22,DW115,Hospital,Mix,2.51,59,Delivered,Digital,125.67,Yes,Good,
DBW01304,2023-10-16,Monday,Lower Parel,Goregaon,10.36,DW143,Residential,Non-Veg,1.99,59,Delivered,Monthly-Pre-paid,83.37,No,Average,
DBW01305,2023-03-22,Wednesday,Malad,Andheri,0.5,DW018,Hospital,Mix,1.86,23,Delivered,Cash,32.13,No,Good,
DBW01306,2023-05-06,Saturday,Worli,Bandra,19.41,DW105,Corporate,Veg,1.97,56,Delivered,Cash,187.99,Yes,Good,
DBW01307,2022-07-05,Tuesday,Vikhroli,Chembur,10.54,DW139,Corporate,Mix,2.28,51,Delivered,Monthly-Pre-paid,84.99,No,nan,
DBW01308,2022-06-23,Thursday,Lower Parel,Chembur,18.8,DW080,School,Non-Veg,1.85,61,Delivered,Cash,181.32,No,nan,
DBW01309,2022-10-30,Sunday,Thane,Worli,11.25,DW117,Residential,Mix,1.03,33,Delivered,Monthly-Pre-paid,81.38,No,Good,
DBW01310,2023-09-15,Friday,Worli,Chembur,18.55,DW091,Corporate,Veg,2.17,68,Delivered,Digital,201.61,No,Good,
DBW01311,2023-01-18,Wednesday,Malad,Malad,0.53,DW002,Hospital,Veg,2.01,12,Delivered,Monthly-Pre-paid,41.4,Yes,Average,
DBW01312,2022-09-12,Monday,Churchgate,Dadar,13.03,DW065,Corporate,Non-Veg,2.39,64,Delivered,Digital,121.97,No,Good,
DBW01313,2023-07-24,Monday,Chembur,Churchgate,19.76,DW040,Hospital,Non-Veg,1.18,66,Delivered,Cash,190.0,No,Good,
DBW01314,2023-09-15,Friday,Ghatkopar,Vikhroli,13.14,DW013,Hospital,Non-Veg,1.44,63,Returned,Digital,138.88,No,Excellent,Customer Unavailable
DBW01315,2023-10-21,Saturday,Malad,Thane,5.6,DW090,Corporate,Mix,2.0,25,Delivered,Cash,82.01,No,Excellent,
DBW01316,2022-08-07,Sunday,Sion,Goregaon,18.32,DW140,Residential,Mix,1.33,55,Delivered,Digital,177.58,Yes,Average,
DBW01317,2023-06-03,Saturday,Bandra,Vikhroli,12.88,DW009,School,Veg,0.62,39,Delivered,Digital,147.18,No,Good,
DBW01318,2023-03-07,Tuesday,Malad,Thane,7.38,DW050,School,Non-Veg,1.9,38,Delivered,Cash,69.99,No,Excellent,
DBW01319,2022-11-24,Thursday,Vikhroli,Lower Parel,11.21,DW101,Residential,Veg,2.25,54,Delivered,Cash,117.77,No,nan,
DBW01320,2022-10-17,Monday,Borivali,Sion,1.36,DW047,Residential,Mix,1.74,29,Delivered,Monthly-Pre-paid,67.67,No,Good,
DBW01321,2022-03-25,Friday,Lower Parel,Sion,17.15,DW018,Residential,Veg,2.07,64,Delivered,Cash,161.91,Yes,Excellent,
DBW01322,2022-07-20,Wednesday,Lower Parel,Worli,16.32,DW029,Corporate,Veg,2.0,49,Delivered,Monthly-Pre-paid,164.17,Yes,Good,
DBW01323,2023-02-06,Monday,Malad,Bandra,9.93,DW004,Residential,Non-Veg,1.81,45,Delivered,Digital,94.51,No,Poor,
DBW01324,2023-10-10,Tuesday,Malad,Malad,0.5,DW149,Corporate,Mix,1.87,24,Delivered,Monthly-Pre-paid,66.35,Yes,Poor,
DBW01325,2023-09-25,Monday,Chembur,Worli,17.28,DW074,Corporate,Non-Veg,2.47,62,Delivered,Digital,172.52,No,Good,
DBW01326,2022-05-17,Tuesday,Malad,Ghatkopar,14.64,DW142,Corporate,Veg,1.32,53,Delivered,Monthly-Pre-paid,128.24,No,Average,
DBW01327,2023-05-11,Thursday,Lower Parel,Kurla,11.9,DW103,Hospital,Veg,2.19,63,Delivered,Cash,141.58,No,Good,
DBW01328,2022-03-03,Thursday,Bandra,Kurla,15.2,DW053,Corporate,Mix,1.21,59,Delivered,Digital,135.51,Yes,Good,
DBW01329,2023-05-08,Monday,Dadar,Goregaon,14.98,DW142,Corporate,Non-Veg,1.4,61,Delivered,Cash,160.06,No,Good,
DBW01330,2022-09-07,Wednesday,Lower Parel,Lower Parel,0.5,DW040,Corporate,Non-Veg,2.4,26,Delivered,Monthly-Pre-paid,49.45,Yes,Excellent,
DBW01331,2022-11-25,Friday,Lower Parel,Bandra,8.93,DW028,Corporate,Mix,1.2,48,Delivered,Digital,131.87,No,Poor,
DBW01332,2023-06-08,Thursday,Sion,Bandra,19.19,DW121,School,Veg,1.68,67,Delivered,Monthly-Pre-paid,186.84,No,Good,
DBW01333,2022-11-07,Monday,Dadar,Thane,10.78,DW084,Corporate,Non-Veg,2.98,52,Delivered,Monthly-Pre-paid,116.97,No,Good,
DBW01334,2023-08-13,Sunday,Lower Parel,Kurla,12.87,DW064,Corporate,Non-Veg,2.31,51,Returned,Cash,102.54,No,Average,nan
DBW01335,2023-01-25,Wednesday,Dadar,Goregaon,15.01,DW089,School,Veg,1.43,53,Delivered,Cash,143.22,No,Good,
DBW01336,2023-12-31,Sunday,Churchgate,Chembur,20.0,DW146,Corporate,Mix,1.52,58,Delivered,Digital,179.3,No,Poor,
DBW01337,2023-04-11,Tuesday,Goregaon,Churchgate,10.64,DW043,Residential,Mix,1.71,46,Delivered,Digital,112.4,No,Excellent,
DBW01338,2022-08-05,Friday,Dadar,Ghatkopar,9.09,DW136,Hospital,Mix,2.46,50,Delivered,Monthly-Pre-paid,94.92,No,Excellent,
DBW01339,2023-07-20,Thursday,Churchgate,Malad,16.73,DW137,Residential,Veg,1.3,62,Returned,Digital,175.66,No,Good,Wrong Address
DBW01340,2022-10-25,Tuesday,Vikhroli,Kurla,3.91,DW114,Corporate,Mix,1.27,39,Delivered,Monthly-Pre-paid,52.85,No,Good,
DBW01341,2023-01-25,Wednesday,Malad,Borivali,10.93,DW024,Residential,Non-Veg,2.16,40,Delivered,Monthly-Pre-paid,124.58,Yes,Excellent,
DBW01342,2022-04-10,Sunday,Dadar,Dadar,0.5,DW014,Residential,Non-Veg,0.96,14,Delivered,Monthly-Pre-paid,32.27,Yes,Excellent,
DBW01343,2022-03-29,Tuesday,Kurla,Lower Parel,12.05,DW019,Residential,Veg,1.34,39,Delivered,Monthly-Pre-paid,117.03,No,Average,
DBW01344,2023-02-24,Friday,Andheri,Worli,13.94,DW106,Corporate,Non-Veg,1.76,69,Delayed,Cash,130.82,Yes,nan,
DBW01345,2022-05-17,Tuesday,Thane,Andheri,8.53,DW060,Hospital,Mix,1.78,33,Delivered,Monthly-Pre-paid,101.75,No,Average,
DBW01346,2023-12-30,Saturday,Worli,Chembur,16.21,DW149,Residential,Veg,1.12,50,Delivered,Monthly-Pre-paid,180.24,No,Average,
DBW01347,2023-09-17,Sunday,Borivali,Chembur,11.67,DW001,Residential,Non-Veg,1.98,47,Delivered,Monthly-Pre-paid,112.37,Yes,Poor,
DBW01348,2023-05-27,Saturday,Dadar,Sion,11.49,DW056,School,Non-Veg,2.08,41,Delivered,Cash,122.66,No,Poor,
DBW01349,2023-06-21,Wednesday,Malad,Andheri,1.06,DW040,Hospital,Non-Veg,1.47,20,Delivered,Monthly-Pre-paid,45.73,Yes,Good,
DBW01350,2023-03-11,Saturday,Thane,Bandra,15.45,DW133,Residential,Veg,2.63,46,Delivered,Cash,153.32,No,Excellent,
DBW01351,2022-02-14,Monday,Thane,Borivali,4.77,DW019,Corporate,Veg,1.97,34,Delivered,Monthly-Pre-paid,41.78,Yes,Average,
DBW01352,2022-10-14,Friday,Malad,Ghatkopar,15.18,DW062,Corporate,Mix,1.3,78,Delayed,Digital,158.6,Yes,nan,
DBW01353,2022-12-28,Wednesday,Dadar,Dadar,0.5,DW131,Residential,Non-Veg,2.61,32,Delivered,Monthly-Pre-paid,11.4,Yes,Poor,
DBW01354,2023-10-31,Tuesday,Worli,Sion,5.82,DW146,Corporate,Mix,1.54,35,Delivered,Digital,54.21,No,Excellent,
DBW01355,2022-06-10,Friday,Malad,Goregaon,22.09,DW138,Residential,Non-Veg,1.89,64,Delivered,Cash,187.16,No,nan,
DBW01356,2022-12-29,Thursday,Vikhroli,Malad,6.87,DW099,Residential,Non-Veg,1.56,33,Delivered,Digital,82.55,No,Excellent,
DBW01357,2022-09-09,Friday,Worli,Andheri,15.48,DW025,Residential,Veg,2.11,79,Delivered,Digital,139.36,Yes,Good,
DBW01358,2022-04-09,Saturday,Worli,Borivali,5.09,DW015,Corporate,Non-Veg,1.56,25,Delivered,Digital,49.2,No,Poor,
DBW01359,2022-03-17,Thursday,Malad,Churchgate,17.27,DW062,Hospital,Mix,1.59,73,Returned,Digital,173.83,No,Good,Wrong Address
DBW01360,2022-09-24,Saturday,Borivali,Sion,0.5,DW072,Residential,Veg,1.72,17,Delivered,Monthly-Pre-paid,33.6,No,Average,
DBW01361,2022-03-02,Wednesday,Borivali,Vikhroli,4.83,DW078,Residential,Veg,1.55,37,Delivered,Digital,80.01,Yes,Excellent,
DBW01362,2022-02-19,Saturday,Thane,Andheri,7.6,DW008,Residential,Veg,2.34,29,Delivered,Cash,79.87,No,nan,
DBW01363,2022-09-14,Wednesday,Borivali,Ghatkopar,20.65,DW102,Corporate,Non-Veg,1.17,84,Delayed,Cash,194.28,No,Excellent,
DBW01364,2022-05-28,Saturday,Ghatkopar,Malad,15.57,DW060,Residential,Veg,1.78,45,Delivered,Cash,166.55,No,Average,
DBW01365,2023-02-10,Friday,Goregaon,Chembur,23.23,DW017,Corporate,Mix,1.84,85,Delivered,Cash,196.15,No,Excellent,
DBW01366,2022-01-13,Thursday,Sion,Vikhroli,4.64,DW138,Residential,Veg,1.74,33,Delivered,Monthly-Pre-paid,57.21,Yes,Excellent,
DBW01367,2022-08-09,Tuesday,Bandra,Borivali,19.68,DW054,Corporate,Non-Veg,2.28,67,Delivered,Monthly-Pre-paid,202.33,Yes,Good,
DBW01368,2022-11-27,Sunday,Chembur,Kurla,6.95,DW035,Corporate,Veg,1.05,21,Delivered,Monthly-Pre-paid,85.86,No,Excellent,
DBW01369,2023-12-05,Tuesday,Churchgate,Vikhroli,7.85,DW074,Corporate,Non-Veg,2.08,40,Delivered,Digital,90.58,No,Excellent,
DBW01370,2023-04-09,Sunday,Ghatkopar,Lower Parel,3.83,DW143,Corporate,Mix,1.18,28,Delivered,Monthly-Pre-paid,60.05,No,Excellent,
DBW01371,2023-10-05,Thursday,Thane,Worli,9.63,DW124,Hospital,Mix,1.55,49,Delivered,Digital,125.36,No,nan,
DBW01372,2022-09-08,Thursday,Churchgate,Dadar,15.81,DW015,Hospital,Mix,1.13,52,Delivered,Cash,156.11,Yes,Excellent,
DBW01373,2022-11-25,Friday,Vikhroli,Borivali,4.92,DW104,Corporate,Non-Veg,1.63,34,Returned,Digital,70.02,Yes,Average,nan
DBW01374,2022-11-03,Thursday,Dadar,Goregaon,15.24,DW100,Corporate,Non-Veg,1.51,55,Delivered,Digital,151.69,No,Average,
DBW01375,2023-10-10,Tuesday,Dadar,Kurla,5.58,DW133,Residential,Veg,2.62,40,Delivered,Digital,50.42,Yes,Poor,
DBW01376,2023-12-02,Saturday,Goregaon,Malad,21.54,DW145,Corporate,Mix,1.92,55,Delivered,Monthly-Pre-paid,209.84,No,Good,
DBW01377,2023-12-04,Monday,Andheri,Dadar,6.75,DW112,Residential,Mix,2.02,60,Returned,Monthly-Pre-paid,71.64,Yes,Excellent,Damaged
DBW01378,2023-07-03,Monday,Andheri,Vikhroli,7.98,DW099,Corporate,Mix,1.25,35,Delivered,Cash,74.93,No,Excellent,
DBW01379,2023-01-03,Tuesday,Dadar,Sion,11.65,DW054,Residential,Mix,2.17,46,Delivered,Cash,97.02,Yes,Excellent,
DBW01380,2023-01-30,Monday,Dadar,Chembur,10.09,DW135,School,Veg,2.62,52,Delivered,Digital,87.66,No,Good,
DBW01381,2023-12-17,Sunday,Bandra,Vikhroli,12.74,DW142,Corporate,Veg,2.23,48,Returned,Cash,97.86,No,Good,nan
DBW01382,2022-07-27,Wednesday,Borivali,Sion,2.15,DW149,School,Non-Veg,1.14,26,Delivered,Digital,31.81,Yes,Average,
DBW01383,2022-09-11,Sunday,Lower Parel,Thane,15.3,DW144,Hospital,Veg,1.57,53,Delivered,Monthly-Pre-paid,145.89,No,Poor,
DBW01384,2023-10-17,Tuesday,Andheri,Borivali,9.44,DW097,School,Mix,1.85,50,Delivered,Digital,121.47,No,Poor,
DBW01385,2022-10-10,Monday,Andheri,Ghatkopar,15.98,DW144,Residential,Non-Veg,1.51,75,Delivered,Monthly-Pre-paid,158.78,No,Excellent,
DBW01386,2022-06-21,Tuesday,Churchgate,Malad,16.05,DW118,Hospital,Veg,3.07,55,Delivered,Cash,162.17,Yes,Average,
DBW01387,2023-02-14,Tuesday,Thane,Malad,7.19,DW037,Residential,Non-Veg,1.56,42,Delivered,Monthly-Pre-paid,106.75,No,Excellent,
DBW01388,2022-08-26,Friday,Vikhroli,Kurla,4.65,DW005,Hospital,Non-Veg,1.78,32,Delivered,Cash,24.44,Yes,Poor,
DBW01389,2023-10-13,Friday,Lower Parel,Dadar,7.01,DW148,Corporate,Veg,1.5,35,Delivered,Cash,91.94,Yes,Good,
DBW01390,2023-10-26,Thursday,Thane,Sion,3.58,DW065,Residential,Mix,1.92,37,Delivered,Cash,63.37,No,Average,
DBW01391,2022-08-12,Friday,Goregaon,Borivali,16.11,DW132,Residential,Mix,2.49,69,Delivered,Monthly-Pre-paid,171.2,No,Average,
DBW01392,2023-01-22,Sunday,Sion,Worli,4.96,DW044,Corporate,Mix,1.86,17,Delivered,Digital,42.76,Yes,Good,
DBW01393,2023-12-20,Wednesday,Worli,Bandra,20.59,DW055,Corporate,Veg,1.69,72,Delivered,Monthly-Pre-paid,186.1,Yes,Good,
DBW01394,2023-06-26,Monday,Worli,Dadar,14.31,DW124,Corporate,Mix,1.26,55,Delivered,Cash,130.5,Yes,nan,
DBW01395,2022-06-07,Tuesday,Vikhroli,Chembur,11.43,DW079,Corporate,Veg,2.4,47,Delivered,Digital,102.15,No,Good,
DBW01396,2023-03-08,Wednesday,Borivali,Churchgate,8.35,DW102,Corporate,Mix,1.73,55,Returned,Digital,131.46,No,Average,Damaged
DBW01397,2023-03-29,Wednesday,Chembur,Chembur,0.5,DW049,Corporate,Mix,1.71,23,Delivered,Cash,25.51,No,Good,
DBW01398,2023-04-23,Sunday,Borivali,Bandra,16.96,DW093,Corporate,Veg,0.63,44,Delivered,Digital,179.56,Yes,Excellent,
DBW01399,2022-01-19,Wednesday,Borivali,Vikhroli,5.79,DW074,Residential,Veg,1.74,45,Delivered,Digital,86.91,Yes,Good,
DBW01400,2022-08-07,Sunday,Sion,Vikhroli,5.29,DW140,Corporate,Mix,1.6,41,Delayed,Cash,50.72,No,Excellent,
DBW01401,2023-09-16,Saturday,Thane,Malad,9.41,DW074,Corporate,Veg,0.89,33,Delivered,Digital,97.44,Yes,Good,
DBW01402,2022-06-26,Sunday,Malad,Lower Parel,14.02,DW014,Corporate,Mix,2.29,48,Delivered,Cash,143.07,Yes,Excellent,
DBW01403,2022-08-07,Sunday,Churchgate,Worli,3.2,DW111,Corporate,Mix,1.53,16,Delivered,Monthly-Pre-paid,61.52,Yes,Average,
DBW01404,2022-08-24,Wednesday,Lower Parel,Andheri,12.96,DW144,Corporate,Veg,2.75,60,Delivered,Cash,138.67,No,Good,
DBW01405,2022-05-10,Tuesday,Sion,Chembur,10.71,DW133,School,Mix,2.51,46,Delivered,Cash,141.97,No,Excellent,
DBW01406,2022-04-24,Sunday,Vikhroli,Goregaon,14.46,DW016,Corporate,Veg,1.44,44,Delivered,Monthly-Pre-paid,159.3,No,Average,
DBW01407,2022-09-11,Sunday,Goregaon,Borivali,17.36,DW150,Corporate,Non-Veg,2.48,57,Delivered,Cash,178.74,Yes,nan,
DBW01408,2023-10-01,Sunday,Bandra,Churchgate,18.36,DW053,Residential,Veg,2.61,62,Delivered,Cash,191.38,No,Excellent,
DBW01409,2022-01-02,Sunday,Vikhroli,Dadar,5.47,DW126,Hospital,Veg,1.52,13,Delivered,Digital,94.04,No,Good,
DBW01410,2022-07-26,Tuesday,Borivali,Sion,1.37,DW095,Residential,Mix,1.28,22,Delivered,Digital,31.65,Yes,Poor,
DBW01411,2022-02-14,Monday,Churchgate,Malad,18.23,DW146,Corporate,Veg,0.72,62,Delivered,Digital,152.15,No,Excellent,
